human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_vel_x_prev,ee_vel_y_prev,ee_pos_x_next,ee_pos_y_next,ee_vel_x_next,ee_vel_y_next,cmd_acc_human,cmd_acc_agent
-1.000000000000000056e-01,1.000000000000000000e+00,-3.503850835272823150e-01,1.634417680561472963e-01,-1.003582483739433101e-04,5.042160608370318083e-05,-3.290654463469830926e-01,3.196694109169237463e-01,-2.057954717114083144e-04,1.738571429777243586e-04,-2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,0.000000000000000000e+00,-3.290654463469830926e-01,3.196694109169237463e-01,-2.057954717114083144e-04,1.738571429777243586e-04,-3.208004242216653257e-01,3.136499912548244562e-01,-1.862432062748662189e-04,1.601972126253402111e-04,-2.000000000000000042e-02,0.000000000000000000e+00
-1.000000000000000056e-01,0.000000000000000000e+00,-3.208004242216653257e-01,3.136499912548244562e-01,-1.862432062748662189e-04,1.601972126253402111e-04,-3.128328185737359601e-01,3.037797498172326027e-01,-1.655499561770714095e-04,1.437845563021015972e-04,-2.000000000000000042e-02,0.000000000000000000e+00
-1.000000000000000056e-01,0.000000000000000000e+00,-3.128328185737359601e-01,3.037797498172326027e-01,-1.655499561770714095e-04,1.437845563021015972e-04,-3.048597999097436562e-01,2.899054756805662936e-01,-1.442214379021648199e-04,1.257434286508408343e-04,-2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,1.000000000000000000e+00,-3.048597999097436562e-01,2.899054756805662936e-01,-1.442214379021648199e-04,1.257434286508408343e-04,-2.930813103226049265e-01,2.735386777772462197e-01,-1.206707416008372124e-04,1.076575482123113105e-04,2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.930813103226049265e-01,2.735386777772462197e-01,-1.206707416008372124e-04,1.076575482123113105e-04,-2.732997323611616736e-01,2.605153314103979545e-01,-9.630428954365506178e-05,9.371657132672915331e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-2.732997323611616736e-01,2.605153314103979545e-01,-9.630428954365506178e-05,9.371657132672915331e-05,-2.490108460783941879e-01,2.488492269641649490e-01,-7.287575723334934396e-05,8.202949573319004970e-05,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-2.490108460783941879e-01,2.488492269641649490e-01,-7.287575723334934396e-05,8.202949573319004970e-05,-2.199307801558594289e-01,2.367129875187925503e-01,-5.155161084216886079e-05,7.212946099704525208e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.199307801558594289e-01,2.367129875187925503e-01,-5.155161084216886079e-05,7.212946099704525208e-05,-1.838233142349123828e-01,2.250370407802856909e-01,-3.119788601798922131e-05,6.276003936188459000e-05,0.000000000000000000e+00,2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-1.838233142349123828e-01,2.250370407802856909e-01,-3.119788601798922131e-05,6.276003936188459000e-05,-1.756285648536173860e-01,2.151148021369898300e-01,-2.505258622893996102e-05,5.770250197910751632e-05,2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.756285648536173860e-01,2.151148021369898300e-01,-2.505258622893996102e-05,5.770250197910751632e-05,-1.756327097400065540e-01,2.088422867748540024e-01,-2.327986911515149562e-05,5.512409378813205537e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.756327097400065540e-01,2.088422867748540024e-01,-2.327986911515149562e-05,5.512409378813205537e-05,-1.756366330009723475e-01,2.032532533796103658e-01,-2.140767737718810021e-05,5.263191338836042087e-05,0.000000000000000000e+00,2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,-1.756366330009723475e-01,2.032532533796103658e-01,-2.140767737718810021e-05,5.263191338836042087e-05,-1.756402199800716768e-01,1.976997811431001895e-01,-1.973664802504701636e-05,5.037026448369210253e-05,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,-1.756402199800716768e-01,1.976997811431001895e-01,-1.973664802504701636e-05,5.037026448369210253e-05,-1.756438625929119812e-01,1.946489851734521936e-01,-1.898367066398463178e-05,4.926701586848228342e-05,2.000000000000000042e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.756438625929119812e-01,1.946489851734521936e-01,-1.898367066398463178e-05,4.926701586848228342e-05,-1.756475980304314510e-01,1.952540180894607735e-01,-1.901129069262976910e-05,4.939895020279771488e-05,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,-1.756475980304314510e-01,1.952540180894607735e-01,-1.901129069262976910e-05,4.939895020279771488e-05,-1.794532997279337794e-01,1.965954062202043828e-01,-2.062188436714938147e-05,5.031486742719396346e-05,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.794532997279337794e-01,1.965954062202043828e-01,-2.062188436714938147e-05,5.031486742719396346e-05,-1.912549731882738357e-01,1.978843206009039402e-01,-2.526342933947760042e-05,5.211830246139901001e-05,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.912549731882738357e-01,1.978843206009039402e-01,-2.526342933947760042e-05,5.211830246139901001e-05,-2.040785266854813762e-01,1.991734414492736249e-01,-3.065239061552915689e-05,5.390710819180237045e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.040785266854813762e-01,1.991734414492736249e-01,-3.065239061552915689e-05,5.390710819180237045e-05,-2.089393331428125999e-01,2.004640850972889410e-01,-3.273777293317390788e-05,5.464940628591251749e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-2.089393331428125999e-01,2.004640850972889410e-01,-3.273777293317390788e-05,5.464940628591251749e-05,-2.092948680456722665e-01,2.035348215234558389e-01,-3.412964077270011617e-05,5.602826403423510839e-05,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-2.092948680456722665e-01,2.035348215234558389e-01,-3.412964077270011617e-05,5.602826403423510839e-05,-2.058340970565034067e-01,2.081860011756488382e-01,-3.414453303886911720e-05,5.747975845015605614e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.058340970565034067e-01,2.081860011756488382e-01,-3.414453303886911720e-05,5.747975845015605614e-05,-1.937411976859543250e-01,2.130219827771429042e-01,-3.065218628781543874e-05,5.814495048927793277e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.937411976859543250e-01,2.130219827771429042e-01,-3.065218628781543874e-05,5.814495048927793277e-05,-1.747799998250784137e-01,2.176695644091954374e-01,-2.521098643349129427e-05,5.848680868037018114e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.747799998250784137e-01,2.176695644091954374e-01,-2.521098643349129427e-05,5.848680868037018114e-05,-1.782762509017487840e-01,2.223214604330278898e-01,-2.763336056108034274e-05,6.066499926541949519e-05,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.782762509017487840e-01,2.223214604330278898e-01,-2.763336056108034274e-05,6.066499926541949519e-05,-1.827878687904836430e-01,2.271599179262637769e-01,-3.107127715638895908e-05,6.344340241731474426e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.827878687904836430e-01,2.271599179262637769e-01,-3.107127715638895908e-05,6.344340241731474426e-05,-1.824772910721230157e-01,2.319989982178550514e-01,-3.244634241242826643e-05,6.559753285690443614e-05,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-1.824772910721230157e-01,2.319989982178550514e-01,-3.244634241242826643e-05,6.559753285690443614e-05,-1.783633588855634000e-01,2.366521013884365920e-01,-3.243377370717416081e-05,6.746272716595078404e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.783633588855634000e-01,2.366521013884365920e-01,-3.243377370717416081e-05,6.746272716595078404e-05,-1.741519457266160753e-01,2.414915740360790153e-01,-3.235840724643330340e-05,6.945035936588951153e-05,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.741519457266160753e-01,2.414915740360790153e-01,-3.235840724643330340e-05,6.945035936588951153e-05,-1.741582638432009333e-01,2.461457677199109240e-01,-3.388185264980476139e-05,7.180206724925228365e-05,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,-1.741582638432009333e-01,2.461457677199109240e-01,-3.388185264980476139e-05,7.180206724925228365e-05,-1.779619973001423383e-01,2.508003222314658665e-01,-3.733166216158978631e-05,7.499594086606657119e-05,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.779619973001423383e-01,2.508003222314658665e-01,-3.733166216158978631e-05,7.499594086606657119e-05,-1.862740715267225400e-01,2.554551150775588586e-01,-4.246707524114474758e-05,7.830207937543478343e-05,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-1.862740715267225400e-01,2.554551150775588586e-01,-4.246707524114474758e-05,7.830207937543478343e-05,-1.911440715540859980e-01,2.602971603698474579e-01,-4.659569812277868572e-05,8.164932291329567529e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.911440715540859980e-01,2.602971603698474579e-01,-4.659569812277868572e-05,8.164932291329567529e-05,-1.952703572355957429e-01,2.649536460350014888e-01,-5.031511481379564586e-05,8.483849391486571580e-05,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.952703572355957429e-01,2.649536460350014888e-01,-5.031511481379564586e-05,8.483849391486571580e-05,-2.080466935411475204e-01,2.697960382825809189e-01,-5.895458417562668700e-05,8.959468493137529835e-05,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-2.080466935411475204e-01,2.697960382825809189e-01,-5.895458417562668700e-05,8.959468493137529835e-05,-2.284922651466031740e-01,2.744509842187239368e-01,-7.267132956282118853e-05,9.557635497762123926e-05,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-2.284922651466031740e-01,2.744509842187239368e-01,-7.267132956282118853e-05,9.557635497762123926e-05,-2.531471932218182230e-01,2.791057395398278129e-01,-9.128834271595535725e-05,1.031328053355768726e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.531471932218182230e-01,2.791057395398278129e-01,-9.128834271595535725e-05,1.031328053355768726e-04,-2.787933634411093875e-01,2.839483097163126302e-01,-1.139452660695403904e-04,1.123783330509571477e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000056e-01,1.000000000000000000e+00,-2.787933634411093875e-01,2.839483097163126302e-01,-1.139452660695403904e-04,1.123783330509571477e-04,-2.996620791646294468e-01,2.872829665043853398e-01,-1.354767881881610483e-04,1.210710695799826922e-04,-2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-2.996620791646294468e-01,2.872829665043853398e-01,-1.354767881881610483e-04,1.210710695799826922e-04,-3.201282858732727998e-01,2.870974805862679946e-01,-1.574399979985936727e-04,1.279600768022950616e-04,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-3.201282858732727998e-01,2.870974805862679946e-01,-1.574399979985936727e-04,1.279600768022950616e-04,-3.485873484470823347e-01,2.863157499702834174e-01,-1.936801744965504580e-04,1.392439055074561755e-04,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-3.485873484470823347e-01,2.863157499702834174e-01,-1.936801744965504580e-04,1.392439055074561755e-04,-3.554419534367571076e-01,2.855106509710518270e-01,-2.030191651646422461e-04,1.415962100588846382e-04,0.000000000000000000e+00,-2.000000000000000111e-01
