expert,Rewards,Episodes Duration in Seconds,Travelled Distance,Episodes Duration in Timesteps
0.000000000000000000e+00,-1.500000000000000000e+02,3.020599999999996044e+01,1.905158772257552480e+00,1.500000000000000000e+02
0.000000000000000000e+00,-5.000000000000000000e+00,3.031999999999982265e+00,2.488073675720557376e-01,1.600000000000000000e+01
0.000000000000000000e+00,-6.000000000000000000e+01,1.413299999999998136e+01,1.111167802169283014e+00,7.100000000000000000e+01
0.000000000000000000e+00,-1.500000000000000000e+02,3.008899999999999864e+01,1.681340912522735653e+00,1.500000000000000000e+02
0.000000000000000000e+00,-1.500000000000000000e+02,3.007300000000003593e+01,1.892813275343409041e+00,1.500000000000000000e+02
0.000000000000000000e+00,-4.800000000000000000e+01,1.173200000000002774e+01,6.872594394311470900e-01,5.900000000000000000e+01
0.000000000000000000e+00,-1.500000000000000000e+02,3.007299999999997908e+01,1.559934726724029774e+00,1.500000000000000000e+02
0.000000000000000000e+00,-1.220000000000000000e+02,2.669999999999998863e+01,1.371401146726961784e+00,1.330000000000000000e+02
0.000000000000000000e+00,-1.500000000000000000e+02,3.011099999999999000e+01,1.688724210177685814e+00,1.500000000000000000e+02
0.000000000000000000e+00,-2.100000000000000000e+01,6.272000000000048203e+00,5.312653540129024243e-01,3.200000000000000000e+01
0.000000000000000000e+00,-1.100000000000000000e+02,2.461799999999993815e+01,1.890886370256898763e+00,1.210000000000000000e+02
0.000000000000000000e+00,-7.000000000000000000e+00,3.472999999999956344e+00,4.004090093142043116e-01,1.800000000000000000e+01
0.000000000000000000e+00,-9.200000000000000000e+01,2.082099999999991269e+01,1.492775111031636071e+00,1.030000000000000000e+02
0.000000000000000000e+00,-7.200000000000000000e+01,1.674099999999998545e+01,1.616134427883091140e+00,8.300000000000000000e+01
0.000000000000000000e+00,-1.700000000000000000e+01,5.560999999999921783e+00,5.144848809263877776e-01,2.800000000000000000e+01
0.000000000000000000e+00,-3.200000000000000000e+01,8.569999999999936335e+00,9.364655427097644536e-01,4.300000000000000000e+01
0.000000000000000000e+00,-1.310000000000000000e+02,2.898800000000005639e+01,2.396247330904074158e+00,1.420000000000000000e+02
0.000000000000000000e+00,-2.000000000000000000e+01,6.125000000000000000e+00,7.020728731400039946e-01,3.100000000000000000e+01
0.000000000000000000e+00,-1.500000000000000000e+01,5.096000000000003638e+00,7.308149361143128075e-01,2.600000000000000000e+01
0.000000000000000000e+00,-1.700000000000000000e+01,5.509000000000014552e+00,5.904445183175078826e-01,2.800000000000000000e+01
0.000000000000000000e+00,-1.500000000000000000e+02,3.038699999999994361e+01,1.582778187174132878e+00,1.500000000000000000e+02
0.000000000000000000e+00,-1.500000000000000000e+02,3.045999999999980901e+01,1.723103251992512686e+00,1.500000000000000000e+02
0.000000000000000000e+00,-1.500000000000000000e+02,3.038900000000012369e+01,1.935227930846071143e+00,1.500000000000000000e+02
0.000000000000000000e+00,-1.500000000000000000e+02,3.071299999999996544e+01,1.548681187229295597e+00,1.500000000000000000e+02
0.000000000000000000e+00,-1.500000000000000000e+02,3.078400000000010550e+01,1.363825631944527661e+00,1.500000000000000000e+02
0.000000000000000000e+00,-2.400000000000000000e+01,6.918000000000120053e+00,7.217875413535060902e-01,3.500000000000000000e+01
0.000000000000000000e+00,-1.230000000000000000e+02,2.741399999999998727e+01,1.566012213409102793e+00,1.340000000000000000e+02
0.000000000000000000e+00,-3.300000000000000000e+01,8.851000000000112777e+00,7.435651488873378234e-01,4.400000000000000000e+01
0.000000000000000000e+00,-1.500000000000000000e+02,3.035500000000001819e+01,1.854168115762749425e+00,1.500000000000000000e+02
0.000000000000000000e+00,-1.230000000000000000e+02,2.724099999999998545e+01,1.199224860003206716e+00,1.340000000000000000e+02
0.000000000000000000e+00,-1.500000000000000000e+02,3.062699999999995271e+01,2.097521083577431611e+00,1.500000000000000000e+02
0.000000000000000000e+00,-1.380000000000000000e+02,3.055400000000008731e+01,2.196007079487882319e+00,1.490000000000000000e+02
0.000000000000000000e+00,-1.370000000000000000e+02,3.005300000000033833e+01,2.695597625033097522e+00,1.480000000000000000e+02
0.000000000000000000e+00,-7.800000000000000000e+01,1.816800000000012005e+01,1.621206194607892170e+00,8.900000000000000000e+01
0.000000000000000000e+00,-1.500000000000000000e+02,3.071199999999998909e+01,2.136412841103938476e+00,1.500000000000000000e+02
0.000000000000000000e+00,-6.400000000000000000e+01,1.527700000000004366e+01,1.347517445317208296e+00,7.500000000000000000e+01
0.000000000000000000e+00,-4.900000000000000000e+01,1.208699999999998909e+01,1.056420663461066445e+00,6.000000000000000000e+01
0.000000000000000000e+00,-1.500000000000000000e+02,3.035699999999997090e+01,2.434681846400385208e+00,1.500000000000000000e+02
0.000000000000000000e+00,-1.500000000000000000e+02,3.061200000000008004e+01,1.680189673781675275e+00,1.500000000000000000e+02
0.000000000000000000e+00,-8.100000000000000000e+01,1.876299999999991996e+01,1.870703626921706997e+00,9.200000000000000000e+01
0.000000000000000000e+00,-2.200000000000000000e+01,6.509000000000014552e+00,7.501203803856570929e-01,3.300000000000000000e+01
0.000000000000000000e+00,-3.600000000000000000e+01,9.384999999999763531e+00,1.117920853859956543e+00,4.700000000000000000e+01
0.000000000000000000e+00,-7.900000000000000000e+01,1.808800000000019281e+01,2.202484030742389631e+00,9.000000000000000000e+01
0.000000000000000000e+00,-1.700000000000000000e+01,5.501999999999952706e+00,5.264126401518498533e-01,2.800000000000000000e+01
0.000000000000000000e+00,-1.500000000000000000e+02,3.037899999999990541e+01,3.222425523268880987e+00,1.500000000000000000e+02
0.000000000000000000e+00,-2.300000000000000000e+01,6.795999999999821739e+00,8.322433920269084462e-01,3.400000000000000000e+01
0.000000000000000000e+00,-3.900000000000000000e+01,1.008000000000038199e+01,9.426107281233212509e-01,5.000000000000000000e+01
0.000000000000000000e+00,-2.900000000000000000e+01,8.047000000000025466e+00,5.777320083028290032e-01,4.000000000000000000e+01
0.000000000000000000e+00,-7.500000000000000000e+01,1.745700000000033469e+01,1.655558847238046472e+00,8.600000000000000000e+01
