human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_vel_x_prev,ee_vel_y_prev,ee_pos_x_next,ee_pos_y_next,ee_vel_x_next,ee_vel_y_next,cmd_acc_human,cmd_acc_agent
1.000000000000000056e-01,0.000000000000000000e+00,-2.531579863567644528e-01,3.269791436091100123e-01,4.028118120073558212e-04,-3.556012012984126032e-04,-3.485502130903749829e-01,1.643916736528232003e-01,-1.056906786754174322e-04,5.252027370273256216e-05,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,1.000000000000000000e+00,-3.485502130903749829e-01,1.643916736528232003e-01,-1.056906786754174322e-04,5.252027370273256216e-05,-3.549174590825732722e-01,1.702837299877196509e-01,-9.998105797394658356e-05,5.158764743117737412e-05,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-3.549174590825732722e-01,1.702837299877196509e-01,-9.998105797394658356e-05,5.158764743117737412e-05,-3.465290928716270313e-01,1.806533645088418960e-01,-8.270992572484948892e-05,5.033289713743487580e-05,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-3.465290928716270313e-01,1.806533645088418960e-01,-8.270992572484948892e-05,5.033289713743487580e-05,-3.302791813526992915e-01,1.947112709435551148e-01,-6.316146537391640540e-05,4.860338930595014991e-05,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-3.302791813526992915e-01,1.947112709435551148e-01,-6.316146537391640540e-05,4.860338930595014991e-05,-3.048686406398690707e-01,2.135797252647147482e-01,-4.233203951017326411e-05,4.569053335263045736e-05,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-3.048686406398690707e-01,2.135797252647147482e-01,-4.233203951017326411e-05,4.569053335263045736e-05,-2.722706976972429915e-01,2.357965125459634548e-01,-2.384772501493001324e-05,4.159071698439148121e-05,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-2.722706976972429915e-01,2.357965125459634548e-01,-2.384772501493001324e-05,4.159071698439148121e-05,-2.329997807917633668e-01,2.619870274050106751e-01,-8.778745942172461322e-06,3.560566036369871640e-05,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,-2.329997807917633668e-01,2.619870274050106751e-01,-8.778745942172461322e-06,3.560566036369871640e-05,-1.951485622151551413e-01,2.934706918756853078e-01,6.967601967333872479e-07,2.848832476976662751e-05,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-1.951485622151551413e-01,2.934706918756853078e-01,6.967601967333872479e-07,2.848832476976662751e-05,-1.746230732283312048e-01,3.292916656220066240e-01,2.647753234781600348e-06,2.361724286189045033e-05,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-1.746230732283312048e-01,3.292916656220066240e-01,2.647753234781600348e-06,2.361724286189045033e-05,-1.746168951605633346e-01,3.413791910582014144e-01,7.875242353434167285e-06,1.339484863738977935e-05,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,-1.746168951605633346e-01,3.413791910582014144e-01,7.875242353434167285e-06,1.339484863738977935e-05,-1.746143121832887113e-01,3.413803222511491153e-01,1.754244486682350309e-05,-1.854835830164926810e-06,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,-1.746143121832887113e-01,3.413803222511491153e-01,1.754244486682350309e-05,-1.854835830164926810e-06,-1.746097919266599574e-01,3.413783950376331200e-01,2.721207045497448903e-05,-1.711438150871382033e-05,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,-1.746097919266599574e-01,3.413783950376331200e-01,2.721207045497448903e-05,-1.711438150871382033e-05,-1.746030352077534986e-01,3.413731441692600677e-01,3.727173825533886280e-05,-3.299573336019421849e-05,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,2.000000000000000000e+00,-1.746030352077534986e-01,3.413731441692600677e-01,3.727173825533886280e-05,-3.299573336019421849e-05,-1.783621919320269311e-01,3.413644822375304644e-01,4.762248153363058214e-05,-4.829557144151832887e-05,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,-1.783621919320269311e-01,3.413644822375304644e-01,4.762248153363058214e-05,-4.829557144151832887e-05,-1.901517205555151024e-01,3.413524032195373592e-01,5.632337274557304392e-05,-5.804609956480435127e-05,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,-1.901517205555151024e-01,3.413524032195373592e-01,5.632337274557304392e-05,-5.804609956480435127e-05,-2.061388561184373525e-01,3.413389882316452129e-01,5.766620148068021627e-05,-5.551277300567771704e-05,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,-2.061388561184373525e-01,3.413389882316452129e-01,5.766620148068021627e-05,-5.551277300567771704e-05,-2.221273255345809772e-01,3.413260706412669099e-01,5.825165629022197814e-05,-5.242129004489173486e-05,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,-2.221273255345809772e-01,3.413260706412669099e-01,5.825165629022197814e-05,-5.242129004489173486e-05,-2.381156363919011421e-01,3.413137243432164403e-01,5.833176168033025241e-05,-4.918097084915309123e-05,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,1.000000000000000000e+00,-2.381156363919011421e-01,3.413137243432164403e-01,5.833176168033025241e-05,-4.918097084915309123e-05,-2.506367156040121280e-01,3.413027596660778151e-01,5.782677983230689585e-05,-4.633162752895305042e-05,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,-2.506367156040121280e-01,3.413027596660778151e-01,5.782677983230689585e-05,-4.633162752895305042e-05,-2.589606646797510403e-01,3.412927321190659669e-01,5.695145861256082763e-05,-4.399754023620497943e-05,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,1.000000000000000000e+00,-2.589606646797510403e-01,3.412927321190659669e-01,5.695145861256082763e-05,-4.399754023620497943e-05,-2.631524238445658304e-01,3.412838116453474346e-01,5.659842960472156396e-05,-4.297563752258168313e-05,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,-2.631524238445658304e-01,3.412838116453474346e-01,5.659842960472156396e-05,-4.297563752258168313e-05,-2.668946263135145158e-01,3.412750566876770475e-01,5.618855341929457424e-05,-4.193291593092815967e-05,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,-2.668946263135145158e-01,3.412750566876770475e-01,5.618855341929457424e-05,-4.193291593092815967e-05,-2.755196479648521768e-01,3.412658409090672529e-01,5.487228824519857609e-05,-3.938182425114236380e-05,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,2.000000000000000000e+00,-2.755196479648521768e-01,3.412658409090672529e-01,5.487228824519857609e-05,-3.938182425114236380e-05,-2.876092282704073022e-01,3.412567347296508458e-01,5.234954052889746235e-05,-3.541401861525359527e-05,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,-2.876092282704073022e-01,3.412567347296508458e-01,5.234954052889746235e-05,-3.541401861525359527e-05,-3.039165801450083859e-01,3.412473472578486100e-01,4.661744806064193122e-05,-2.850642891506599181e-05,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,2.000000000000000000e+00,-3.039165801450083859e-01,3.412473472578486100e-01,4.661744806064193122e-05,-2.850642891506599181e-05,-3.240044494785500051e-01,3.412371900869619057e-01,3.619365693232452167e-05,-1.811710613379287181e-05,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-3.240044494785500051e-01,3.412371900869619057e-01,3.619365693232452167e-05,-1.811710613379287181e-05,-3.471230463199679317e-01,3.412261576899700000e-01,1.602421899134911034e-05,-1.320932535672765548e-06,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,-3.471230463199679317e-01,3.412261576899700000e-01,1.602421899134911034e-05,-1.320932535672765548e-06,-3.559637523179433050e-01,3.412231216511575349e-01,2.064016348507119965e-06,9.269967424649980649e-06,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,1.000000000000000000e+00,-3.559637523179433050e-01,3.412231216511575349e-01,2.064016348507119965e-06,9.269967424649980649e-06,-3.521687089241988255e-01,3.412241204980907550e-01,7.932506709840395125e-06,4.938879889990077806e-06,2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,0.000000000000000000e+00,-3.521687089241988255e-01,3.412241204980907550e-01,7.932506709840395125e-06,4.938879889990077806e-06,-3.441661145806744204e-01,3.412171277768685784e-01,1.934592504686356379e-05,-3.801337182740277063e-06,-2.000000000000000042e-02,0.000000000000000000e+00
-1.000000000000000056e-01,0.000000000000000000e+00,-3.441661145806744204e-01,3.412171277768685784e-01,1.934592504686356379e-05,-3.801337182740277063e-06,-3.364797628867988166e-01,3.391652219933380397e-01,2.955194543101018141e-05,-1.161678591743811503e-05,-2.000000000000000042e-02,0.000000000000000000e+00
-1.000000000000000056e-01,2.000000000000000000e+00,-3.364797628867988166e-01,3.391652219933380397e-01,2.955194543101018141e-05,-1.161678591743811503e-05,-3.316105334187026688e-01,3.324593661895197672e-01,4.142989628578359391e-05,-1.985170226255788297e-05,-2.000000000000000042e-02,-2.000000000000000111e-01
