human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_vel_x_prev,ee_vel_y_prev,ee_pos_x_next,ee_pos_y_next,ee_vel_x_next,ee_vel_y_next,cmd_acc_human,cmd_acc_agent
0.000000000000000000e+00,1.000000000000000000e+00,-2.888373884227124488e-01,2.676162551548700863e-01,-1.055444010677408177e-04,1.090771175059190162e-04,-1.712319513412068339e-01,1.630482767757043816e-01,-9.669382420090474431e-06,3.770230050016928924e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.712319513412068339e-01,1.630482767757043816e-01,-9.669382420090474431e-06,3.770230050016928924e-05,-1.712338347261722626e-01,1.630557904176725414e-01,-9.673266084743809692e-06,3.770686057095468119e-05,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.712338347261722626e-01,1.630557904176725414e-01,-9.673266084743809692e-06,3.770686057095468119e-05,-1.712357103192853058e-01,1.630633001357483514e-01,-9.584231610944065407e-06,3.765884231305833668e-05,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.712357103192853058e-01,1.630633001357483514e-01,-9.584231610944065407e-06,3.765884231305833668e-05,-1.712376556830433882e-01,1.630711077675611742e-01,-9.487806685474681109e-06,3.760675818362858326e-05,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.712376556830433882e-01,1.630711077675611742e-01,-9.487806685474681109e-06,3.760675818362858326e-05,-1.712395215792938963e-01,1.630786129150933461e-01,-9.647878525503967995e-06,3.769493238104632102e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.000000000000000000e+00,-1.712395215792938963e-01,1.630786129150933461e-01,-9.647878525503967995e-06,3.769493238104632102e-05,-1.750431107696852062e-01,1.631779592454724592e-01,-1.082333639231202584e-05,3.828222959068265771e-05,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,-1.750431107696852062e-01,1.631779592454724592e-01,-1.082333639231202584e-05,3.828222959068265771e-05,-1.833497095957805634e-01,1.660455539066897912e-01,-1.432187447388501992e-05,4.039837347149055169e-05,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,1.000000000000000000e+00,-1.833497095957805634e-01,1.660455539066897912e-01,-1.432187447388501992e-05,4.039837347149055169e-05,-1.882052219504999346e-01,1.732718005009989681e-01,-1.811555351126852242e-05,4.349465188325417819e-05,2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.882052219504999346e-01,1.732718005009989681e-01,-1.811555351126852242e-05,4.349465188325417819e-05,-1.847351506499162743e-01,1.829732032740755687e-01,-1.946199272268241446e-05,4.635336815840703471e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.847351506499162743e-01,1.829732032740755687e-01,-1.946199272268241446e-05,4.635336815840703471e-05,-1.770585241291660061e-01,1.927423173647682675e-01,-1.970656266283697422e-05,4.920701749901523563e-05,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-1.770585241291660061e-01,1.927423173647682675e-01,-1.970656266283697422e-05,4.920701749901523563e-05,-1.742095540440920520e-01,2.025127623087232265e-01,-2.125394058381995866e-05,5.258971727268835466e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.742095540440920520e-01,2.025127623087232265e-01,-2.125394058381995866e-05,5.258971727268835466e-05,-1.777073840186913223e-01,2.122844097610094849e-01,-2.538045577227726396e-05,5.705945887991858458e-05,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.777073840186913223e-01,2.122844097610094849e-01,-2.538045577227726396e-05,5.705945887991858458e-05,-1.822145038407084749e-01,2.224477603929757852e-01,-3.008905233958685031e-05,6.184627120513359053e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.822145038407084749e-01,2.224477603929757852e-01,-3.008905233958685031e-05,6.184627120513359053e-05,-1.860214602070104917e-01,2.322210425833802494e-01,-3.481148284167491611e-05,6.680012307545133061e-05,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.860214602070104917e-01,2.322210425833802494e-01,-3.481148284167491611e-05,6.680012307545133061e-05,-1.902311709982283383e-01,2.419952526496629563e-01,-4.020164910875080963e-05,7.225840343183176297e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.902311709982283383e-01,2.419952526496629563e-01,-4.020164910875080963e-05,7.225840343183176297e-05,-1.902397937991389676e-01,2.517704873591206094e-01,-4.375114894208036409e-05,7.743148951309145002e-05,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000056e-01,1.000000000000000000e+00,-1.902397937991389676e-01,2.517704873591206094e-01,-4.375114894208036409e-05,7.743148951309145002e-05,-1.867514658514078385e-01,2.607904535757291642e-01,-4.559399270326279486e-05,8.217449309373152573e-05,-2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-1.867514658514078385e-01,2.607904535757291642e-01,-4.559399270326279486e-05,8.217449309373152573e-05,-1.822563339397257898e-01,2.662372499744188326e-01,-4.576397451829975838e-05,8.511753787475736632e-05,-2.000000000000000042e-02,-2.000000000000000111e-01
-1.000000000000000056e-01,1.000000000000000000e+00,-1.822563339397257898e-01,2.662372499744188326e-01,-4.576397451829975838e-05,8.511753787475736632e-05,-1.784654023358943076e-01,2.673957576533164127e-01,-4.440382519918411913e-05,8.528978938091385490e-05,-2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-1.784654023358943076e-01,2.673957576533164127e-01,-4.440382519918411913e-05,8.528978938091385490e-05,-1.742771410073623295e-01,2.645524390790463531e-01,-4.162790564981783451e-05,8.332749128106213380e-05,-2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,-1.742771410073623295e-01,2.645524390790463531e-01,-4.162790564981783451e-05,8.332749128106213380e-05,-1.746016733970875701e-01,2.576981948537617195e-01,-3.881352134894066507e-05,7.885498645687033200e-05,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,-1.746016733970875701e-01,2.576981948537617195e-01,-3.881352134894066507e-05,7.885498645687033200e-05,-1.749289381079488503e-01,2.530521242955400263e-01,-3.750157919490410680e-05,7.651105010327030088e-05,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,2.000000000000000000e+00,-1.749289381079488503e-01,2.530521242955400263e-01,-3.750157919490410680e-05,7.651105010327030088e-05,-1.790532607354603511e-01,2.524047232374513894e-01,-3.878281219939236580e-05,7.637520485483688317e-05,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,-1.790532607354603511e-01,2.524047232374513894e-01,-3.878281219939236580e-05,7.637520485483688317e-05,-1.911787706639516971e-01,2.557573794470188733e-01,-4.517031599254653758e-05,7.934496780778204001e-05,2.000000000000000042e-02,-2.000000000000000111e-01
