human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_vel_x_prev,ee_vel_y_prev,ee_pos_x_next,ee_pos_y_next,ee_vel_x_next,ee_vel_y_next,cmd_acc_human,cmd_acc_agent
-1.000000000000000056e-01,0.000000000000000000e+00,-1.798391046979440910e-01,1.637500032779830583e-01,-3.242119392669028924e-04,1.221480236776911386e-04,-3.325621190217631917e-01,3.196699048837786661e-01,-2.111625256539517714e-04,1.760350303984461887e-04,-2.000000000000000042e-02,0.000000000000000000e+00
-1.000000000000000056e-01,1.000000000000000000e+00,-3.325621190217631917e-01,3.196699048837786661e-01,-2.111625256539517714e-04,1.760350303984461887e-04,-3.288083963814575350e-01,3.136551667440458657e-01,-1.974698906027072261e-04,1.645037162055588964e-04,-2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-3.288083963814575350e-01,3.136551667440458657e-01,-1.974698906027072261e-04,1.645037162055588964e-04,-3.246387523497301641e-01,3.037895219240124289e-01,-1.801510238317258217e-04,1.489209244756062875e-04,-2.000000000000000042e-02,-2.000000000000000111e-01
-1.000000000000000056e-01,1.000000000000000000e+00,-3.246387523497301641e-01,3.037895219240124289e-01,-1.801510238317258217e-04,1.489209244756062875e-04,-3.214790931034713362e-01,2.899176920967457827e-01,-1.623039633148716185e-04,1.313453145230675267e-04,-2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,1.000000000000000000e+00,-3.214790931034713362e-01,2.899176920967457827e-01,-1.623039633148716185e-04,1.313453145230675267e-04,-3.097416026383750798e-01,2.712477469008554576e-01,-1.341616366677889831e-04,1.096474869064780296e-04,-2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,1.000000000000000000e+00,-3.097416026383750798e-01,2.712477469008554576e-01,-1.341616366677889831e-04,1.096474869064780296e-04,-2.902764241124280442e-01,2.492063206572769085e-01,-1.021193953221297026e-04,8.865312151112324560e-05,-2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,0.000000000000000000e+00,-2.902764241124280442e-01,2.492063206572769085e-01,-1.021193953221297026e-04,8.865312151112324560e-05,-2.666069199607610241e-01,2.231658857518901695e-01,-7.190774560519614268e-05,7.048552799968620943e-05,-2.000000000000000042e-02,0.000000000000000000e+00
-1.000000000000000056e-01,0.000000000000000000e+00,-2.666069199607610241e-01,2.231658857518901695e-01,-7.190774560519614268e-05,7.048552799968620943e-05,-2.429270026729524745e-01,1.931253667115945261e-01,-4.630147391661945157e-05,5.529932161435670160e-05,-2.000000000000000042e-02,0.000000000000000000e+00
-1.000000000000000056e-01,2.000000000000000000e+00,-2.429270026729524745e-01,1.931253667115945261e-01,-4.630147391661945157e-05,5.529932161435670160e-05,-2.220858608800372613e-01,1.632143550054954706e-01,-2.758166049170911868e-05,4.376475367806120038e-05,-2.000000000000000042e-02,-2.000000000000000111e-01
-1.000000000000000056e-01,1.000000000000000000e+00,-2.220858608800372613e-01,1.632143550054954706e-01,-2.758166049170911868e-05,4.376475367806120038e-05,-2.026111268544729116e-01,1.632196954320362103e-01,-1.970151828382786258e-05,4.153695698810964417e-05,-2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,1.000000000000000000e+00,-2.026111268544729116e-01,1.632196954320362103e-01,-1.970151828382786258e-05,4.153695698810964417e-05,-1.751403893910230825e-01,1.632203554344880680e-01,-9.998973392663296615e-06,3.776485783723572095e-05,-2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-1.751403893910230825e-01,1.632203554344880680e-01,-9.998973392663296615e-06,3.776485783723572095e-05,-1.787825414466414908e-01,1.632279826304775250e-01,-1.123521993105967686e-05,3.843439809996480270e-05,-2.000000000000000042e-02,-2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-1.787825414466414908e-01,1.632279826304775250e-01,-1.123521993105967686e-05,3.843439809996480270e-05,-1.905821717240160085e-01,1.632343781404695660e-01,-1.521489416433389468e-05,4.007607547584430462e-05,-2.000000000000000042e-02,-2.000000000000000111e-01
