expert,Rewards,Episodes Duration in Seconds,Travelled Distance,Episodes Duration in Timesteps
0.000000000000000000e+00,-1.300000000000000000e+01,4.643999999999977035e+00,4.463169367840819080e-01,2.400000000000000000e+01
0.000000000000000000e+00,-3.100000000000000000e+01,8.263000000000005230e+00,5.688043410981710180e-01,4.200000000000000000e+01
0.000000000000000000e+00,-1.400000000000000000e+01,4.832999999999998408e+00,3.963412494245900364e-01,2.500000000000000000e+01
0.000000000000000000e+00,-2.200000000000000000e+01,6.445999999999969532e+00,5.878338027290578305e-01,3.300000000000000000e+01
0.000000000000000000e+00,-5.300000000000000000e+01,1.270799999999996999e+01,7.833307803069672337e-01,6.400000000000000000e+01
0.000000000000000000e+00,-6.600000000000000000e+01,1.532200000000000273e+01,1.003261858880852175e+00,7.700000000000000000e+01
0.000000000000000000e+00,-1.800000000000000000e+01,5.647999999999967713e+00,4.498402191852765020e-01,2.900000000000000000e+01
0.000000000000000000e+00,-6.200000000000000000e+01,1.451800000000002910e+01,1.013150487115961340e+00,7.300000000000000000e+01
0.000000000000000000e+00,-3.000000000000000000e+01,8.072999999999979082e+00,5.247014464215117302e-01,4.100000000000000000e+01
0.000000000000000000e+00,-5.000000000000000000e+01,1.209399999999999409e+01,7.940493953283914719e-01,6.100000000000000000e+01
0.000000000000000000e+00,-5.000000000000000000e+00,3.049999999999954525e+00,3.019766929669296385e-01,1.600000000000000000e+01
0.000000000000000000e+00,-7.300000000000000000e+01,1.685099999999999909e+01,2.073374581653409265e+00,8.400000000000000000e+01
0.000000000000000000e+00,-5.200000000000000000e+01,1.262199999999995725e+01,1.388479789436905421e+00,6.300000000000000000e+01
0.000000000000000000e+00,-3.300000000000000000e+01,8.749000000000023647e+00,1.156345298061983717e+00,4.400000000000000000e+01
0.000000000000000000e+00,1.000000000000000000e+00,1.831999999999993634e+00,3.245409807598657048e-01,1.000000000000000000e+01
0.000000000000000000e+00,-1.600000000000000000e+01,5.288999999999987267e+00,5.086095924059909068e-01,2.700000000000000000e+01
0.000000000000000000e+00,2.000000000000000000e+00,1.627999999999929059e+00,1.832514764340680835e-01,9.000000000000000000e+00
0.000000000000000000e+00,-3.200000000000000000e+01,8.546000000000049113e+00,1.034551320644318873e+00,4.300000000000000000e+01
0.000000000000000000e+00,-5.300000000000000000e+01,1.279499999999995907e+01,1.490249091797582137e+00,6.400000000000000000e+01
0.000000000000000000e+00,-3.600000000000000000e+01,9.355000000000018190e+00,1.121845532689046632e+00,4.700000000000000000e+01
0.000000000000000000e+00,-2.100000000000000000e+01,6.307999999999992724e+00,6.085925093370762040e-01,3.200000000000000000e+01
0.000000000000000000e+00,-3.300000000000000000e+01,8.750000000000000000e+00,1.082004066100280992e+00,4.400000000000000000e+01
0.000000000000000000e+00,-3.000000000000000000e+01,8.124000000000023647e+00,1.070000879935305349e+00,4.100000000000000000e+01
0.000000000000000000e+00,1.000000000000000000e+00,1.831000000000130967e+00,2.720146864568427358e-01,1.000000000000000000e+01
0.000000000000000000e+00,-7.200000000000000000e+01,1.669599999999991269e+01,1.912552401344061792e+00,8.300000000000000000e+01
0.000000000000000000e+00,-8.000000000000000000e+00,3.670000000000072760e+00,5.348741703014192606e-01,1.900000000000000000e+01
0.000000000000000000e+00,-3.500000000000000000e+01,9.172000000000025466e+00,1.033458314333600470e+00,4.600000000000000000e+01
0.000000000000000000e+00,-1.200000000000000000e+01,4.458999999999832653e+00,5.690615323646456281e-01,2.300000000000000000e+01
0.000000000000000000e+00,1.000000000000000000e+00,1.833000000000083674e+00,2.777337193773671831e-01,1.000000000000000000e+01
0.000000000000000000e+00,-7.000000000000000000e+00,3.454999999999927240e+00,5.547667987590664262e-01,1.800000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+01,6.105999999999994543e+00,6.369535427647586845e-01,3.100000000000000000e+01
0.000000000000000000e+00,1.000000000000000000e+00,1.837999999999965439e+00,2.730666798774024628e-01,1.000000000000000000e+01
0.000000000000000000e+00,-3.000000000000000000e+01,8.127999999999929059e+00,9.953591602813161021e-01,4.100000000000000000e+01
0.000000000000000000e+00,1.000000000000000000e+00,1.827999999999974534e+00,3.424949835996037306e-01,1.000000000000000000e+01
0.000000000000000000e+00,3.000000000000000000e+00,1.417999999999892680e+00,1.948529664017383256e-01,8.000000000000000000e+00
0.000000000000000000e+00,-8.000000000000000000e+00,3.665999999999939973e+00,5.551117384147842282e-01,1.900000000000000000e+01
0.000000000000000000e+00,-4.000000000000000000e+00,2.843999999999823558e+00,4.252062855705199262e-01,1.500000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.038000000000010914e+00,2.948402842493494380e-01,1.100000000000000000e+01
0.000000000000000000e+00,-5.300000000000000000e+01,1.281800000000021100e+01,1.491986132299037537e+00,6.400000000000000000e+01
0.000000000000000000e+00,1.000000000000000000e+00,1.826999999999998181e+00,3.541786997068790410e-01,1.000000000000000000e+01
0.000000000000000000e+00,-4.300000000000000000e+01,1.078099999999994907e+01,1.147423860198135026e+00,5.400000000000000000e+01
0.000000000000000000e+00,-2.700000000000000000e+01,7.531999999999925421e+00,8.571073841755310063e-01,3.800000000000000000e+01
0.000000000000000000e+00,-1.800000000000000000e+01,5.688999999999850843e+00,6.112946258262274002e-01,2.900000000000000000e+01
0.000000000000000000e+00,-4.000000000000000000e+00,2.844000000000050932e+00,4.122601424227821942e-01,1.500000000000000000e+01
0.000000000000000000e+00,-3.800000000000000000e+01,9.759999999999763531e+00,1.147431987828019473e+00,4.900000000000000000e+01
0.000000000000000000e+00,-1.800000000000000000e+01,5.682999999999992724e+00,7.012074922212412353e-01,2.900000000000000000e+01
0.000000000000000000e+00,-2.500000000000000000e+01,7.097999999999956344e+00,7.929572106048488056e-01,3.600000000000000000e+01
0.000000000000000000e+00,-3.700000000000000000e+01,9.568000000000211003e+00,9.737707042659095036e-01,4.800000000000000000e+01
0.000000000000000000e+00,-4.300000000000000000e+01,1.078600000000005821e+01,1.235072465931786434e+00,5.400000000000000000e+01
0.000000000000000000e+00,-3.000000000000000000e+00,2.681999999999788997e+00,3.967302762469562261e-01,1.400000000000000000e+01
0.000000000000000000e+00,-3.300000000000000000e+01,8.748999999999796273e+00,1.000992775136640311e+00,4.400000000000000000e+01
0.000000000000000000e+00,-3.700000000000000000e+01,9.546000000000276486e+00,1.193395269455965746e+00,4.800000000000000000e+01
0.000000000000000000e+00,-3.400000000000000000e+01,8.934000000000196451e+00,8.158475952553636557e-01,4.500000000000000000e+01
0.000000000000000000e+00,-8.000000000000000000e+00,3.657000000000152795e+00,5.451467939957777009e-01,1.900000000000000000e+01
0.000000000000000000e+00,-2.300000000000000000e+01,6.720000000000254659e+00,8.612181818608469763e-01,3.400000000000000000e+01
0.000000000000000000e+00,-2.300000000000000000e+01,6.715999999999894499e+00,6.215763505150893042e-01,3.400000000000000000e+01
0.000000000000000000e+00,-5.300000000000000000e+01,1.280999999999994543e+01,1.325369012666248514e+00,6.400000000000000000e+01
0.000000000000000000e+00,-8.000000000000000000e+00,3.659999999999854481e+00,5.327731000513115101e-01,1.900000000000000000e+01
0.000000000000000000e+00,-5.000000000000000000e+00,3.045999999999821739e+00,3.233789744008133682e-01,1.600000000000000000e+01
0.000000000000000000e+00,-1.400000000000000000e+01,4.911999999999807187e+00,5.408947075131792515e-01,2.500000000000000000e+01
0.000000000000000000e+00,-4.000000000000000000e+00,2.851000000000112777e+00,3.391569449097733280e-01,1.500000000000000000e+01
0.000000000000000000e+00,-4.600000000000000000e+01,1.138400000000001455e+01,1.315197442868608624e+00,5.700000000000000000e+01
0.000000000000000000e+00,-9.000000000000000000e+00,3.865999999999985448e+00,4.286772716388524973e-01,2.000000000000000000e+01
0.000000000000000000e+00,-2.900000000000000000e+01,7.934999999999945430e+00,8.885983031940402066e-01,4.000000000000000000e+01
0.000000000000000000e+00,-9.000000000000000000e+00,3.856000000000221917e+00,4.673243327823962678e-01,2.000000000000000000e+01
0.000000000000000000e+00,-2.900000000000000000e+01,7.934999999999945430e+00,9.340767289547615704e-01,4.000000000000000000e+01
0.000000000000000000e+00,-1.200000000000000000e+01,4.476999999999861757e+00,4.277161197519116498e-01,2.300000000000000000e+01
0.000000000000000000e+00,-4.000000000000000000e+01,1.018499999999994543e+01,1.279814527566432103e+00,5.100000000000000000e+01
0.000000000000000000e+00,-1.200000000000000000e+01,4.483999999999923602e+00,5.919926593935247450e-01,2.300000000000000000e+01
0.000000000000000000e+00,-3.300000000000000000e+01,8.740999999999985448e+00,8.422913185252191015e-01,4.400000000000000000e+01
