human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_vel_x_prev,ee_vel_y_prev,ee_pos_x_next,ee_pos_y_next,ee_vel_x_next,ee_vel_y_next,cmd_acc_human,cmd_acc_agent
0.000000000000000000e+00,1.000000000000000000e+00,-1.746734905305942220e-01,1.622515638654049019e-01,-8.326338315449224327e-06,3.677554809911216387e-05,-1.712319506278598968e-01,1.630482763768948407e-01,-9.638438105516533783e-06,3.768479249832401817e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.712319506278598968e-01,1.630482763768948407e-01,-9.638438105516533783e-06,3.768479249832401817e-05,-1.712338318432072293e-01,1.630557888007912182e-01,-9.580390090390768535e-06,3.765431535634017167e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,-1.712338318432072293e-01,1.630557888007912182e-01,-9.580390090390768535e-06,3.765431535634017167e-05,-1.712357083125208013e-01,1.630632989821064194e-01,-9.709373375429190147e-06,3.772494866209569691e-05,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,2.000000000000000000e+00,-1.712357083125208013e-01,1.630632989821064194e-01,-9.709373375429190147e-06,3.772494866209569691e-05,-1.750393337884544320e-01,1.649716926850602061e-01,-1.141137746365368307e-05,3.894346883702826491e-05,2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.750393337884544320e-01,1.649716926850602061e-01,-1.141137746365368307e-05,3.894346883702826491e-05,-1.798495200413875450e-01,1.708626321393115211e-01,-1.458275303277882672e-05,4.159817378220539963e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.798495200413875450e-01,1.708626321393115211e-01,-1.458275303277882672e-05,4.159817378220539963e-05,-1.840024792091211059e-01,1.786931986824414620e-01,-1.819914801667268611e-05,4.490145531939188626e-05,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.840024792091211059e-01,1.786931986824414620e-01,-1.819914801667268611e-05,4.490145531939188626e-05,-1.923229980336407241e-01,1.862230865722998285e-01,-2.319957203161710125e-05,4.848850033433333177e-05,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-1.923229980336407241e-01,1.862230865722998285e-01,-2.319957203161710125e-05,4.848850033433333177e-05,-1.968457858403721283e-01,1.937536900070022661e-01,-2.686409378507932782e-05,5.154331000244288943e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.968457858403721283e-01,1.937536900070022661e-01,-2.686409378507932782e-05,5.154331000244288943e-05,-1.968664887876458991e-01,2.012847320427747499e-01,-2.925118538007906322e-05,5.448202234389456816e-05,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-1.968664887876458991e-01,2.012847320427747499e-01,-2.925118538007906322e-05,5.448202234389456816e-05,-1.930732296796586756e-01,2.091171644972091015e-01,-3.041773291123405618e-05,5.738747463672518446e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.930732296796586756e-01,2.091171644972091015e-01,-3.041773291123405618e-05,5.738747463672518446e-05,-1.850795603586832816e-01,2.166481953970233465e-01,-2.940318472459418518e-05,5.957269895930528830e-05,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-1.850795603586832816e-01,2.166481953970233465e-01,-2.940318472459418518e-05,5.957269895930528830e-05,-1.744455478861419162e-01,2.241790200922105791e-01,-2.777886836607577296e-05,6.193164946161942657e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.744455478861419162e-01,2.241790200922105791e-01,-2.777886836607577296e-05,6.193164946161942657e-05,-1.744504858334058328e-01,2.317120177077003074e-01,-3.020509605983316286e-05,6.551398037532543044e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.744504858334058328e-01,2.317120177077003074e-01,-3.020509605983316286e-05,6.551398037532543044e-05,-1.782579185073039918e-01,2.392456237052269230e-01,-3.417114193410004767e-05,6.962443799691638772e-05,0.000000000000000000e+00,-2.000000000000000111e-01
