human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_vel_x_prev,ee_vel_y_prev,ee_pos_x_next,ee_pos_y_next,ee_vel_x_next,ee_vel_y_next,cmd_acc_human,cmd_acc_agent
-1.000000000000000056e-01,0.000000000000000000e+00,-1.757682489260342096e-01,1.826749691947539000e-01,-9.387161135937008001e-06,4.043424370109704194e-05,-3.325636436281488306e-01,3.189087852877754425e-01,-2.104789515525414868e-04,1.750964938560997512e-04,-2.000000000000000042e-02,0.000000000000000000e+00
-1.000000000000000056e-01,2.000000000000000000e+00,-3.325636436281488306e-01,3.189087852877754425e-01,-2.104789515525414868e-04,1.750964938560997512e-04,-3.326039533918553892e-01,3.124041448852027947e-01,-2.013109277449145378e-04,1.647330439595240598e-04,-2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-3.326039533918553892e-01,3.124041448852027947e-01,-2.013109277449145378e-04,1.647330439595240598e-04,-3.288384236424016782e-01,3.021186292673136431e-01,-1.843480481408576782e-04,1.490709233909043557e-04,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-3.288384236424016782e-01,3.021186292673136431e-01,-1.843480481408576782e-04,1.490709233909043557e-04,-3.208713476544930998e-01,2.909454003113948195e-01,-1.630070627735017352e-04,1.325352053594554378e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,-3.208713476544930998e-01,2.909454003113948195e-01,-1.630070627735017352e-04,1.325352053594554378e-04,-3.128992581818774710e-01,2.798304281952156414e-01,-1.445077567001407971e-04,1.185875253045229111e-04,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,-3.128992581818774710e-01,2.798304281952156414e-01,-1.445077567001407971e-04,1.185875253045229111e-04,-3.049249770554668948e-01,2.713501258663819637e-01,-1.295184767868261819e-04,1.084490999565758444e-04,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,2.000000000000000000e+00,-3.049249770554668948e-01,2.713501258663819637e-01,-1.295184767868261819e-04,1.084490999565758444e-04,-3.004320946116494362e-01,2.667751141613710075e-01,-1.221985184017044417e-04,1.036968578543769894e-04,2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-3.004320946116494362e-01,2.667751141613710075e-01,-1.221985184017044417e-04,1.036968578543769894e-04,-3.042565602962645777e-01,2.656995966566178535e-01,-1.248105813152141383e-04,1.036877110428637873e-04,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-3.042565602962645777e-01,2.656995966566178535e-01,-1.248105813152141383e-04,1.036877110428637873e-04,-3.084802708425702367e-01,2.649201576518238621e-01,-1.280116477660480539e-04,1.039423707915143429e-04,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-3.084802708425702367e-01,2.649201576518238621e-01,-1.280116477660480539e-04,1.039423707915143429e-04,-3.082017363709153024e-01,2.641408498186963438e-01,-1.273207977613906056e-04,1.033465138355385538e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,-3.082017363709153024e-01,2.641408498186963438e-01,-1.273207977613906056e-04,1.033465138355385538e-04,-3.116954337090745986e-01,2.633301240852086722e-01,-1.294609685565302774e-04,1.032131522612514884e-04,0.000000000000000000e+00,-2.000000000000000111e-01
