expert,Rewards,Episodes Duration in Seconds,Travelled Distance,Episodes Duration in Timesteps
0.000000000000000000e+00,-1.280000000000000000e+02,2.784799999999998477e+01,1.738219032537747566e+00,1.390000000000000000e+02
0.000000000000000000e+00,4.000000000000000000e+00,1.215000000000031832e+00,2.470372281250284574e-01,7.000000000000000000e+00
0.000000000000000000e+00,-7.200000000000000000e+01,1.658799999999996544e+01,1.066449738914292400e+00,8.300000000000000000e+01
0.000000000000000000e+00,-4.300000000000000000e+01,1.070100000000002183e+01,8.315100908095592880e-01,5.400000000000000000e+01
0.000000000000000000e+00,-1.240000000000000000e+02,2.704700000000002547e+01,1.892045216765183335e+00,1.350000000000000000e+02
0.000000000000000000e+00,-4.000000000000000000e+01,1.009500000000002728e+01,9.156978601158951570e-01,5.100000000000000000e+01
0.000000000000000000e+00,-1.500000000000000000e+02,3.009300000000001774e+01,2.056916246360224854e+00,1.500000000000000000e+02
0.000000000000000000e+00,-5.700000000000000000e+01,1.351599999999996271e+01,9.413267198670481894e-01,6.800000000000000000e+01
0.000000000000000000e+00,-8.300000000000000000e+01,1.880299999999999727e+01,1.333617684562588002e+00,9.400000000000000000e+01
0.000000000000000000e+00,-2.300000000000000000e+01,6.659999999999968168e+00,5.118204563236883331e-01,3.400000000000000000e+01
0.000000000000000000e+00,-1.400000000000000000e+01,4.894000000000005457e+00,3.164722335970763245e-01,2.500000000000000000e+01
0.000000000000000000e+00,-1.500000000000000000e+02,3.031300000000010186e+01,1.441672560509343226e+00,1.500000000000000000e+02
0.000000000000000000e+00,-1.500000000000000000e+02,3.063499999999999091e+01,1.181671358479418954e+00,1.500000000000000000e+02
0.000000000000000000e+00,-2.800000000000000000e+01,7.746999999999843567e+00,5.110218101584912409e-01,3.900000000000000000e+01
0.000000000000000000e+00,-1.500000000000000000e+02,3.037699999999995271e+01,1.340846319611046944e+00,1.500000000000000000e+02
0.000000000000000000e+00,-1.500000000000000000e+02,3.069499999999993634e+01,1.206000222961219004e+00,1.500000000000000000e+02
0.000000000000000000e+00,4.000000000000000000e+00,1.228000000000065484e+00,1.261027808454470156e-01,7.000000000000000000e+00
0.000000000000000000e+00,-2.500000000000000000e+01,7.143000000000029104e+00,3.493439587389940981e-01,3.600000000000000000e+01
0.000000000000000000e+00,-4.100000000000000000e+01,1.039100000000007640e+01,4.020549036926963637e-01,5.200000000000000000e+01
0.000000000000000000e+00,-1.500000000000000000e+02,3.035799999999994725e+01,1.055173592560454621e+00,1.500000000000000000e+02
0.000000000000000000e+00,-3.200000000000000000e+01,8.557999999999992724e+00,6.114874062423205636e-01,4.300000000000000000e+01
0.000000000000000000e+00,-3.700000000000000000e+01,9.582000000000107320e+00,9.556130864125795821e-01,4.800000000000000000e+01
0.000000000000000000e+00,-4.200000000000000000e+01,1.059699999999997999e+01,7.364420292646483013e-01,5.300000000000000000e+01
0.000000000000000000e+00,-1.100000000000000000e+01,4.276000000000067303e+00,2.982324553899577402e-01,2.200000000000000000e+01
0.000000000000000000e+00,-6.300000000000000000e+01,1.486100000000010368e+01,1.485404564728263654e+00,7.400000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+00,2.443999999999959982e+00,3.713829614722445327e-01,1.300000000000000000e+01
0.000000000000000000e+00,2.000000000000000000e+00,1.641000000000076398e+00,2.588186165726640287e-01,9.000000000000000000e+00
0.000000000000000000e+00,-5.600000000000000000e+01,1.353800000000001091e+01,1.345929546636200680e+00,6.700000000000000000e+01
0.000000000000000000e+00,-3.800000000000000000e+01,9.761999999999943611e+00,9.680757502986713225e-01,4.900000000000000000e+01
0.000000000000000000e+00,-6.200000000000000000e+01,1.468099999999981264e+01,1.487775342847073023e+00,7.300000000000000000e+01
0.000000000000000000e+00,-9.000000000000000000e+00,3.870999999999639840e+00,5.541952702615592363e-01,2.000000000000000000e+01
0.000000000000000000e+00,-9.700000000000000000e+01,2.177799999999979264e+01,1.869345124928219581e+00,1.080000000000000000e+02
0.000000000000000000e+00,-2.100000000000000000e+01,6.311999999999898137e+00,6.011375426637703967e-01,3.200000000000000000e+01
0.000000000000000000e+00,-1.050000000000000000e+02,2.340900000000010550e+01,2.106275860197508454e+00,1.160000000000000000e+02
0.000000000000000000e+00,5.000000000000000000e+00,1.022000000000389264e+00,2.043682445093641109e-01,6.000000000000000000e+00
0.000000000000000000e+00,-3.200000000000000000e+01,8.558999999999741704e+00,9.821465506144767543e-01,4.300000000000000000e+01
0.000000000000000000e+00,-3.100000000000000000e+01,8.358000000000174623e+00,7.807705244978161430e-01,4.200000000000000000e+01
0.000000000000000000e+00,-3.000000000000000000e+01,8.139000000000123691e+00,7.598502121124439679e-01,4.100000000000000000e+01
0.000000000000000000e+00,-5.000000000000000000e+00,3.057000000000243745e+00,4.042099941824718878e-01,1.600000000000000000e+01
0.000000000000000000e+00,-2.200000000000000000e+01,6.505000000000109139e+00,7.758319000480797811e-01,3.300000000000000000e+01
0.000000000000000000e+00,-5.100000000000000000e+01,1.242700000000013461e+01,1.389429066745285102e+00,6.200000000000000000e+01
0.000000000000000000e+00,-1.500000000000000000e+02,3.033800000000019281e+01,2.231175818523538190e+00,1.500000000000000000e+02
0.000000000000000000e+00,-2.100000000000000000e+01,6.306999999999788997e+00,8.142228915150118151e-01,3.200000000000000000e+01
0.000000000000000000e+00,-2.500000000000000000e+01,7.119999999999890861e+00,7.537616556897793751e-01,3.600000000000000000e+01
0.000000000000000000e+00,-3.500000000000000000e+01,9.161999999999807187e+00,9.130301027163458816e-01,4.600000000000000000e+01
0.000000000000000000e+00,-4.000000000000000000e+00,2.855999999999767169e+00,4.198779059183848084e-01,1.500000000000000000e+01
0.000000000000000000e+00,-2.700000000000000000e+01,7.510000000000218279e+00,6.124185009522644663e-01,3.800000000000000000e+01
0.000000000000000000e+00,-1.600000000000000000e+01,5.298000000000229193e+00,5.475249064526566123e-01,2.700000000000000000e+01
0.000000000000000000e+00,-4.000000000000000000e+01,1.016799999999966531e+01,1.084417859896703362e+00,5.100000000000000000e+01
0.000000000000000000e+00,-8.000000000000000000e+00,3.666999999999916326e+00,3.226954638897987504e-01,1.900000000000000000e+01
0.000000000000000000e+00,-1.800000000000000000e+01,5.704999999999927240e+00,6.303447757979663280e-01,2.900000000000000000e+01
0.000000000000000000e+00,-3.600000000000000000e+01,9.363000000000283762e+00,1.050399517544087225e+00,4.700000000000000000e+01
0.000000000000000000e+00,-1.200000000000000000e+01,4.487000000000080036e+00,5.135172061449208014e-01,2.300000000000000000e+01
0.000000000000000000e+00,-1.000000000000000000e+01,4.075000000000272848e+00,5.870448761663273896e-01,2.100000000000000000e+01
0.000000000000000000e+00,-6.300000000000000000e+01,1.485399999999981446e+01,1.544976595463353197e+00,7.400000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+01,6.115999999999985448e+00,4.901527513487947130e-01,3.100000000000000000e+01
0.000000000000000000e+00,-8.000000000000000000e+00,3.722999999999956344e+00,4.144352597436648522e-01,1.900000000000000000e+01
0.000000000000000000e+00,-7.900000000000000000e+01,1.836200000000008004e+01,1.826995512406770716e+00,9.000000000000000000e+01
0.000000000000000000e+00,-3.600000000000000000e+01,9.373000000000047294e+00,1.043773244210675966e+00,4.700000000000000000e+01
0.000000000000000000e+00,-4.400000000000000000e+01,1.100500000000010914e+01,1.121353521490082050e+00,5.500000000000000000e+01
0.000000000000000000e+00,-1.040000000000000000e+02,2.324700000000029831e+01,1.745029127191554119e+00,1.150000000000000000e+02
0.000000000000000000e+00,-2.800000000000000000e+01,7.748999999999796273e+00,9.434823845400057696e-01,3.900000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+00,2.451000000000021828e+00,3.882861129361461772e-01,1.300000000000000000e+01
0.000000000000000000e+00,-1.300000000000000000e+01,4.693999999999959982e+00,5.953411644203637776e-01,2.400000000000000000e+01
0.000000000000000000e+00,-2.700000000000000000e+01,7.548000000000229193e+00,5.611922685959490620e-01,3.800000000000000000e+01
0.000000000000000000e+00,-4.100000000000000000e+01,1.046399999999994179e+01,9.614487149763060181e-01,5.200000000000000000e+01
0.000000000000000000e+00,-5.500000000000000000e+01,1.322399999999970532e+01,1.359472469422703389e+00,6.600000000000000000e+01
0.000000000000000000e+00,-1.000000000000000000e+01,4.079000000000178261e+00,5.812526877704600192e-01,2.100000000000000000e+01
0.000000000000000000e+00,-6.000000000000000000e+01,1.425700000000006185e+01,1.409865767638613043e+00,7.100000000000000000e+01
0.000000000000000000e+00,-4.100000000000000000e+01,1.040100000000029468e+01,9.280245612577103786e-01,5.200000000000000000e+01
