expert,Rewards,Episodes Duration in Seconds,Travelled Distance,Episodes Duration in Timesteps
0.000000000000000000e+00,-1.500000000000000000e+02,3.024500000000000455e+01,2.336279274330447464e+00,1.500000000000000000e+02
0.000000000000000000e+00,-1.500000000000000000e+02,3.029399999999998272e+01,2.217039517636575585e+00,1.500000000000000000e+02
0.000000000000000000e+00,-1.500000000000000000e+02,3.007600000000002183e+01,2.119584172755402118e+00,1.500000000000000000e+02
0.000000000000000000e+00,-2.000000000000000000e+00,2.425000000000011369e+00,3.002143491536231057e-01,1.300000000000000000e+01
0.000000000000000000e+00,-2.200000000000000000e+01,6.458000000000026830e+00,6.150364077971341992e-01,3.300000000000000000e+01
0.000000000000000000e+00,-1.500000000000000000e+02,3.005999999999994543e+01,2.131521416429877025e+00,1.500000000000000000e+02
0.000000000000000000e+00,-5.400000000000000000e+01,1.293900000000007822e+01,9.364192589007256373e-01,6.500000000000000000e+01
0.000000000000000000e+00,-6.000000000000000000e+00,3.259000000000014552e+00,3.595096235396476048e-01,1.700000000000000000e+01
0.000000000000000000e+00,-8.300000000000000000e+01,1.876400000000001000e+01,1.602342151907407697e+00,9.400000000000000000e+01
0.000000000000000000e+00,-1.500000000000000000e+02,3.007699999999999818e+01,2.314757857475551184e+00,1.500000000000000000e+02
0.000000000000000000e+00,-1.500000000000000000e+02,3.030199999999990723e+01,2.436880778791355784e+00,1.500000000000000000e+02
0.000000000000000000e+00,-7.000000000000000000e+00,3.496000000000094587e+00,2.310764667490139979e-01,1.800000000000000000e+01
0.000000000000000000e+00,-5.400000000000000000e+01,1.303999999999996362e+01,8.885635099123508907e-01,6.500000000000000000e+01
0.000000000000000000e+00,-4.700000000000000000e+01,1.166000000000008185e+01,1.155826798596231830e+00,5.800000000000000000e+01
0.000000000000000000e+00,-9.200000000000000000e+01,2.103699999999980719e+01,1.773422019908992509e+00,1.030000000000000000e+02
0.000000000000000000e+00,-1.500000000000000000e+02,3.035500000000001819e+01,2.559398300330833376e+00,1.500000000000000000e+02
0.000000000000000000e+00,-1.500000000000000000e+02,3.036899999999991451e+01,2.502678843492536664e+00,1.500000000000000000e+02
0.000000000000000000e+00,-1.500000000000000000e+02,3.062900000000013279e+01,2.060983035039050115e+00,1.500000000000000000e+02
0.000000000000000000e+00,-1.500000000000000000e+02,3.055099999999993088e+01,2.122957949614697526e+00,1.500000000000000000e+02
0.000000000000000000e+00,-2.800000000000000000e+01,7.783000000000129148e+00,7.891995183605174935e-01,3.900000000000000000e+01
0.000000000000000000e+00,-2.300000000000000000e+01,6.733999999999923602e+00,6.719404996664692931e-01,3.400000000000000000e+01
0.000000000000000000e+00,-2.600000000000000000e+01,7.335000000000036380e+00,4.688603070938747730e-01,3.700000000000000000e+01
